asset,datetime_et,open,high,low,close,volume,is_or 
M6E,2026-03-06 03:07:00,1.167322,1.167322,1.16702,1.16702,11,0
M6E,2026-03-06 03:08:00,1.167121,1.167121,1.16692,1.16692,24,0
M6E,2026-03-06 03:09:00,1.16702,1.16702,1.16692,1.16692,10,0
M6E,2026-03-06 03:10:00,1.166819,1.166819,1.166618,1.166719,44,0
M6E,2026-03-06 03:11:00,1.166618,1.166719,1.166618,1.166719,4,0
M6E,2026-03-06 03:12:00,1.166618,1.166819,1.166618,1.166819,66,0
M6E,2026-03-06 03:13:00,1.166819,1.166819,1.166517,1.166719,51,0
M6E,2026-03-06 03:14:00,1.166819,1.166819,1.166618,1.166618,3,0
M6E,2026-03-09 02:55:00,1.1636,1.1636,1.163499,1.1636,16,0
M6E,2026-03-09 02:56:00,1.1637,1.163902,1.1637,1.163801,72,0
M6E,2026-03-09 02:57:00,1.163902,1.163902,1.163801,1.163902,18,0
M6E,2026-03-09 02:58:00,1.163801,1.163801,1.1636,1.1636,34,0
M6E,2026-03-09 02:59:00,1.163499,1.1636,1.163499,1.1636,17,0
M6E,2026-03-09 03:00:00,1.163801,1.163902,1.163801,1.163902,64,1
M6E,2026-03-09 03:01:00,1.163902,1.163902,1.163499,1.163499,102,1
M6E,2026-03-09 03:02:00,1.163399,1.1637,1.163399,1.163499,28,1
M6E,2026-03-09 03:03:00,1.1636,1.163801,1.163499,1.1637,22,1
M6E,2026-03-09 03:04:00,1.1636,1.1637,1.163298,1.163298,26,1
M6E,2026-03-09 03:05:00,1.163097,1.1636,1.163097,1.163399,21,0
M6E,2026-03-09 03:06:00,1.163298,1.163399,1.162896,1.162896,47,0
M6E,2026-03-09 03:07:00,1.162896,1.163097,1.162896,1.162996,33,0
M6E,2026-03-09 03:08:00,1.162896,1.162996,1.162795,1.162996,18,0
M6E,2026-03-09 03:09:00,1.162996,1.163197,1.162996,1.163197,21,0
M6E,2026-03-09 03:10:00,1.163097,1.163097,1.162795,1.162795,22,0
M6E,2026-03-09 03:11:00,1.162795,1.162795,1.162493,1.162594,93,0
M6E,2026-03-09 03:12:00,1.162694,1.162795,1.162594,1.162795,35,0
M6E,2026-03-09 03:13:00,1.162694,1.162694,1.162393,1.162393,32,0
M6E,2026-03-09 03:14:00,1.162393,1.162493,1.162393,1.162393,10,0
M6E,2026-03-10 02:55:00,1.173157,1.173157,1.172956,1.172956,27,0
M6E,2026-03-10 02:56:00,1.172956,1.173157,1.172856,1.173057,54,0
M6E,2026-03-10 02:57:00,1.173057,1.173157,1.173057,1.173057,14,0
M6E,2026-03-10 02:58:00,1.173057,1.173157,1.173057,1.173157,8,0
M6E,2026-03-10 02:59:00,1.173258,1.173459,1.173258,1.173459,38,0
M6E,2026-03-10 03:00:00,1.173359,1.173359,1.173057,1.173057,18,1
M6E,2026-03-10 03:01:00,1.173157,1.17356,1.173157,1.173359,75,1
M6E,2026-03-10 03:02:00,1.173359,1.173459,1.173057,1.173258,92,1
M6E,2026-03-10 03:03:00,1.173258,1.173258,1.172856,1.172956,70,1
M6E,2026-03-10 03:04:00,1.172856,1.173157,1.172856,1.173057,52,1
M6E,2026-03-10 03:05:00,1.173057,1.173057,1.172453,1.172453,130,0
M6E,2026-03-10 03:06:00,1.172453,1.172654,1.172453,1.172554,51,0
M6E,2026-03-10 03:07:00,1.172453,1.172755,1.172453,1.172654,32,0
M6E,2026-03-10 03:08:00,1.172554,1.172654,1.172554,1.172654,30,0
M6E,2026-03-10 03:09:00,1.172755,1.172755,1.172755,1.172755,7,0
M6E,2026-03-10 03:10:00,1.172554,1.172554,1.172554,1.172554,23,0
M6E,2026-03-10 03:11:00,1.172554,1.172554,1.172453,1.172554,35,0
M6E,2026-03-10 03:12:00,1.172554,1.172654,1.172554,1.172654,33,0
M6E,2026-03-10 03:13:00,1.172654,1.172654,1.172554,1.172554,6,0
M6E,2026-03-10 03:14:00,1.172554,1.172654,1.172554,1.172654,15,0
M6E,2026-03-11 02:55:00,1.169133,1.169133,1.168932,1.168932,9,0
M6E,2026-03-11 02:56:00,1.168932,1.168932,1.168831,1.168831,15,0
M6E,2026-03-11 02:57:00,1.168932,1.168932,1.168731,1.168731,26,0
M6E,2026-03-11 02:58:00,1.168731,1.168731,1.168731,1.168731,16,0
M6E,2026-03-11 02:59:00,1.169033,1.169033,1.168932,1.169033,32,0
M6E,2026-03-11 03:00:00,1.169033,1.169033,1.168831,1.168831,16,1
M6E,2026-03-11 03:01:00,1.168932,1.169133,1.168932,1.169033,11,1
M6E,2026-03-11 03:02:00,1.169033,1.169033,1.168932,1.169033,19,1
M6E,2026-03-11 03:03:00,1.169033,1.169033,1.169033,1.169033,19,1
M6E,2026-03-11 03:04:00,1.168932,1.169033,1.168932,1.169033,8,1
M6E,2026-03-11 03:05:00,1.169033,1.169033,1.168932,1.168932,11,0
M6E,2026-03-11 03:06:00,1.168831,1.168831,1.168731,1.168731,21,0
M6E,2026-03-11 03:07:00,1.168731,1.168731,1.16853,1.168731,40,0
M6E,2026-03-11 03:08:00,1.16863,1.168831,1.16863,1.168731,18,0
M6E,2026-03-11 03:09:00,1.168831,1.168932,1.168831,1.168932,4,0
M6E,2026-03-11 03:10:00,1.168932,1.169133,1.168932,1.169033,16,0
M6E,2026-03-11 03:11:00,1.169234,1.169334,1.169234,1.169334,17,0
M6E,2026-03-11 03:12:00,1.169435,1.169435,1.169435,1.169435,18,0
M6E,2026-03-11 03:13:00,1.169435,1.169435,1.169334,1.169334,3,0
M6E,2026-03-11 03:14:00,1.169435,1.169435,1.169334,1.169334,9,0
M6E,2026-03-12 02:55:00,1.161789,1.161789,1.161789,1.161789,20,0
M6E,2026-03-12 02:56:00,1.161789,1.16199,1.161789,1.16199,14,0
M6E,2026-03-12 02:57:00,1.16189,1.16199,1.16189,1.16199,8,0
M6E,2026-03-12 02:58:00,1.16189,1.16189,1.16189,1.16189,7,0
M6E,2026-03-12 02:59:00,1.16199,1.162191,1.16199,1.16199,55,0
M6E,2026-03-12 03:00:00,1.162292,1.162493,1.162292,1.162393,23,1
M6E,2026-03-12 03:01:00,1.162393,1.162694,1.162393,1.162493,59,1
M6E,2026-03-12 03:02:00,1.162393,1.162493,1.162393,1.162493,32,1
M6E,2026-03-12 03:03:00,1.162493,1.162594,1.162493,1.162594,8,1
M6E,2026-03-12 03:04:00,1.162594,1.162594,1.162493,1.162493,4,1
M6E,2026-03-12 03:05:00,1.162393,1.162393,1.162393,1.162393,5,0
M6E,2026-03-12 03:06:00,1.162393,1.162393,1.162393,1.162393,5,0
M6E,2026-03-12 03:07:00,1.162393,1.162493,1.162393,1.162393,5,0
M6E,2026-03-12 03:08:00,1.162393,1.162393,1.162393,1.162393,10,0
M6E,2026-03-12 03:09:00,1.162493,1.162493,1.162393,1.162393,8,0
M6E,2026-03-12 03:10:00,1.162594,1.162694,1.162594,1.162694,10,0
M6E,2026-03-12 03:11:00,1.162694,1.162694,1.162594,1.162594,6,0
M6E,2026-03-12 03:12:00,1.162594,1.162594,1.162493,1.162493,5,0
M6E,2026-03-12 03:13:00,1.162594,1.162594,1.162594,1.162594,10,0
M6E,2026-03-12 03:14:00,1.162493,1.162493,1.162493,1.162493,6,0
M6E,2026-03-13 02:55:00,1.152634,1.152634,1.152634,1.152634,0,0
M6E,2026-03-13 02:56:00,1.152634,1.152835,1.152634,1.152734,4,0
M6E,2026-03-13 02:57:00,1.152634,1.152835,1.152634,1.152734,0,0
M6E,2026-03-13 02:58:00,1.152634,1.152835,1.152634,1.152734,0,0
M6E,2026-03-13 02:59:00,1.152533,1.152936,1.15193,1.152936,43,0
M6E,2026-03-13 03:00:00,1.152332,1.152533,1.152332,1.152533,22,1
M6E,2026-03-13 03:01:00,1.152533,1.152533,1.152231,1.152332,7,1
M6E,2026-03-13 03:02:00,1.152533,1.152533,1.152231,1.152332,0,1
M6E,2026-03-13 03:03:00,1.152533,1.152533,1.152231,1.152332,0,1
M6E,2026-03-13 03:04:00,1.152231,1.152231,1.15203,1.15203,12,1
M6E,2026-03-13 03:05:00,1.152231,1.152231,1.15203,1.15203,0,0
M6E,2026-03-13 03:06:00,1.15193,1.15193,1.15193,1.15193,2,0
M6E,2026-03-13 03:07:00,1.151829,1.151829,1.151829,1.151829,1,0
M6E,2026-03-13 03:08:00,1.151829,1.151829,1.151829,1.151829,0,0
M6E,2026-03-13 03:09:00,1.151527,1.151527,1.151225,1.151326,19,0
M6E,2026-03-13 03:10:00,1.151527,1.151527,1.151225,1.151326,0,0
M6E,2026-03-13 03:11:00,1.150924,1.151024,1.150722,1.151024,3,0
M6E,2026-03-13 03:12:00,1.151225,1.151225,1.151225,1.151225,1,0
M6E,2026-03-13 03:13:00,1.151024,1.151024,1.151024,1.151024,1,0
M6E,2026-03-13 03:14:00,1.151024,1.151024,1.151024,1.151024,1,0
M6E,2026-03-16 02:55:00,1.1474,1.1475,1.1474,1.1474,11,0
M6E,2026-03-16 02:56:00,1.1475,1.1475,1.1473,1.1473,24,0
M6E,2026-03-16 02:57:00,1.1475,1.1475,1.1474,1.1474,8,0
M6E,2026-03-16 02:58:00,1.1474,1.1474,1.1473,1.1473,6,0
M6E,2026-03-16 02:59:00,1.1473,1.1475,1.1473,1.1475,4,0
M6E,2026-03-16 03:00:00,1.1476,1.1481,1.1476,1.1481,92,1
M6E,2026-03-16 03:01:00,1.148,1.1481,1.1479,1.148,16,1
M6E,2026-03-16 03:02:00,1.148,1.148,1.148,1.148,15,1
M6E,2026-03-16 03:03:00,1.1479,1.148,1.1479,1.148,18,1
M6E,2026-03-16 03:04:00,1.148,1.148,1.1478,1.1478,8,1
M6E,2026-03-16 03:05:00,1.1478,1.148,1.1478,1.148,2,0
M6E,2026-03-16 03:06:00,1.1481,1.1481,1.1479,1.1479,10,0
M6E,2026-03-16 03:07:00,1.1479,1.1482,1.1479,1.1482,18,0
M6E,2026-03-16 03:08:00,1.1483,1.1483,1.1482,1.1482,24,0
M6E,2026-03-16 03:09:00,1.1482,1.1484,1.1482,1.1484,5,0
M6E,2026-03-16 03:10:00,1.1483,1.1485,1.1482,1.1483,22,0
M6E,2026-03-16 03:11:00,1.1482,1.1483,1.1482,1.1483,26,0
M6E,2026-03-16 03:12:00,1.1484,1.1484,1.1481,1.1481,24,0
M6E,2026-03-16 03:13:00,1.1481,1.1481,1.1477,1.1479,56,0
M6E,2026-03-16 03:14:00,1.1478,1.1478,1.1477,1.1478,12,0
M6E,2026-03-17 02:55:00,1.1545,1.1545,1.1543,1.1544,11,0
M6E,2026-03-17 02:56:00,1.1544,1.1544,1.1544,1.1544,19,0
M6E,2026-03-17 02:57:00,1.1544,1.1544,1.1541,1.1541,26,0
M6E,2026-03-17 02:58:00,1.1542,1.1542,1.1541,1.1541,9,0
M6E,2026-03-17 02:59:00,1.1543,1.1545,1.1543,1.1545,21,0
M6E,2026-03-17 03:00:00,1.1544,1.1545,1.1544,1.1544,9,1
M6E,2026-03-17 03:01:00,1.1546,1.1548,1.1546,1.1548,32,1
M6E,2026-03-17 03:02:00,1.1548,1.1548,1.1545,1.1545,11,1
M6E,2026-03-17 03:03:00,1.1545,1.1545,1.1545,1.1545,1,1
M6E,2026-03-17 03:04:00,1.1543,1.1543,1.1541,1.1542,19,1
M6E,2026-03-17 03:05:00,1.1542,1.1543,1.1542,1.1543,14,0
M6E,2026-03-17 03:06:00,1.1544,1.1544,1.1544,1.1544,3,0
M6E,2026-03-17 03:07:00,1.1543,1.1543,1.1542,1.1543,15,0
M6E,2026-03-17 03:08:00,1.1543,1.1543,1.1542,1.1542,7,0
M6E,2026-03-17 03:09:00,1.1543,1.1543,1.1542,1.1542,0,0
M6E,2026-03-17 03:10:00,1.1542,1.1542,1.1542,1.1542,5,0
M6E,2026-03-17 03:11:00,1.1542,1.1542,1.1542,1.1542,1,0
M6E,2026-03-17 03:12:00,1.154,1.154,1.1539,1.1539,13,0
M6E,2026-03-17 03:13:00,1.1539,1.154,1.1539,1.1539,10,0
M6E,2026-03-17 03:14:00,1.1539,1.154,1.1539,1.154,17,0
M6E,2026-03-18 02:55:00,1.1577,1.1577,1.1577,1.1577,2,0
M6E,2026-03-18 02:56:00,1.1576,1.1576,1.1574,1.1575,36,0
M6E,2026-03-18 02:57:00,1.1575,1.1575,1.1575,1.1575,13,0
M6E,2026-03-18 02:58:00,1.1574,1.1574,1.1574,1.1574,17,0
M6E,2026-03-18 02:59:00,1.1573,1.1575,1.1573,1.1575,4,0
M6E,2026-03-18 03:00:00,1.1575,1.1576,1.1575,1.1575,18,1
M6E,2026-03-18 03:01:00,1.1575,1.1576,1.1575,1.1576,2,1
M6E,2026-03-18 03:02:00,1.1575,1.1577,1.1575,1.1576,32,1
M6E,2026-03-18 03:03:00,1.1577,1.1579,1.1577,1.1579,58,1
M6E,2026-03-18 03:04:00,1.1579,1.1579,1.1579,1.1579,23,1
M6E,2026-03-18 03:05:00,1.1579,1.1579,1.1578,1.1578,8,0
M6E,2026-03-18 03:06:00,1.1577,1.1577,1.1576,1.1577,7,0
M6E,2026-03-18 03:07:00,1.1577,1.1578,1.1575,1.1575,10,0
M6E,2026-03-18 03:08:00,1.1575,1.1575,1.1574,1.1574,38,0
M6E,2026-03-18 03:09:00,1.1575,1.1576,1.1575,1.1576,12,0
M6E,2026-03-18 03:10:00,1.1575,1.1578,1.1575,1.1577,23,0
M6E,2026-03-18 03:11:00,1.1576,1.1578,1.1576,1.1578,8,0
M6E,2026-03-18 03:12:00,1.1578,1.158,1.1578,1.158,2,0
M6E,2026-03-18 03:13:00,1.1578,1.1578,1.1578,1.1578,1,0
M6E,2026-03-18 03:14:00,1.1578,1.1578,1.1578,1.1578,13,0
M6E,2026-03-19 02:55:00,1.1504,1.1504,1.1502,1.1504,20,0
M6E,2026-03-19 02:56:00,1.1504,1.1504,1.1502,1.1502,31,0
M6E,2026-03-19 02:57:00,1.1502,1.1502,1.1499,1.1499,125,0
M6E,2026-03-19 02:58:00,1.1499,1.1501,1.1499,1.15,52,0
M6E,2026-03-19 02:59:00,1.1499,1.15,1.1498,1.15,101,0
M6E,2026-03-19 03:00:00,1.1501,1.1503,1.15,1.1501,86,1
M6E,2026-03-19 03:01:00,1.15,1.1502,1.15,1.1501,20,1
M6E,2026-03-19 03:02:00,1.1501,1.1501,1.1499,1.1499,30,1
M6E,2026-03-19 03:03:00,1.1498,1.15,1.1496,1.15,43,1
M6E,2026-03-19 03:04:00,1.1498,1.1499,1.1497,1.1497,21,1
M6E,2026-03-19 03:05:00,1.1497,1.1497,1.1497,1.1497,7,0
M6E,2026-03-19 03:06:00,1.1497,1.1498,1.1493,1.1493,109,0
M6E,2026-03-19 03:07:00,1.1494,1.1495,1.1493,1.1493,47,0
M6E,2026-03-19 03:08:00,1.1492,1.1493,1.1492,1.1493,22,0
M6E,2026-03-19 03:09:00,1.1492,1.1495,1.1492,1.1495,94,0
M6E,2026-03-19 03:10:00,1.1495,1.1495,1.1492,1.1492,23,0
M6E,2026-03-19 03:11:00,1.1492,1.1493,1.1491,1.1493,15,0
M6E,2026-03-19 03:12:00,1.1494,1.1495,1.1493,1.1494,38,0
M6E,2026-03-19 03:13:00,1.1493,1.1493,1.1493,1.1493,7,0
M6E,2026-03-19 03:14:00,1.1493,1.1495,1.1493,1.1495,83,0
M6E,2026-03-20 02:55:00,1.1615,1.1616,1.1615,1.1616,31,0
M6E,2026-03-20 02:56:00,1.1616,1.1616,1.1616,1.1616,2,0
M6E,2026-03-20 02:57:00,1.1617,1.1617,1.1617,1.1617,4,0
M6E,2026-03-20 02:58:00,1.1619,1.162,1.1619,1.162,20,0
M6E,2026-03-20 02:59:00,1.1619,1.162,1.1619,1.162,17,0
M6E,2026-03-20 03:00:00,1.1621,1.1621,1.162,1.1621,31,1
M6E,2026-03-20 03:01:00,1.1618,1.162,1.1618,1.162,6,1
M6E,2026-03-20 03:02:00,1.1619,1.1621,1.1619,1.1621,9,1
M6E,2026-03-20 03:03:00,1.1621,1.1622,1.162,1.1621,19,1
M6E,2026-03-20 03:04:00,1.1621,1.1621,1.162,1.162,8,1
M6E,2026-03-20 03:05:00,1.1618,1.1619,1.1618,1.1619,9,0
M6E,2026-03-20 03:06:00,1.1619,1.1619,1.1618,1.1618,8,0
M6E,2026-03-20 03:07:00,1.1619,1.1621,1.1619,1.1621,9,0
M6E,2026-03-20 03:08:00,1.1622,1.1622,1.162,1.162,15,0
M6E,2026-03-20 03:09:00,1.1622,1.1622,1.162,1.162,0,0
M6E,2026-03-20 03:10:00,1.1618,1.1618,1.1616,1.1617,51,0
M6E,2026-03-20 03:11:00,1.1617,1.1617,1.1617,1.1617,5,0
M6E,2026-03-20 03:12:00,1.1619,1.1619,1.1619,1.1619,2,0
M6E,2026-03-20 03:13:00,1.1622,1.1623,1.1621,1.1621,5,0
M6E,2026-03-20 03:14:00,1.1622,1.1622,1.1621,1.1621,10,0
M6E,2026-03-23 02:55:00,1.1574,1.1575,1.1573,1.1575,54,0
M6E,2026-03-23 02:56:00,1.1575,1.1576,1.1575,1.1575,30,0
M6E,2026-03-23 02:57:00,1.1576,1.1576,1.1572,1.1572,20,0
M6E,2026-03-23 02:58:00,1.1573,1.1573,1.1572,1.1572,17,0
M6E,2026-03-23 02:59:00,1.1574,1.1574,1.1572,1.1573,52,0
M6E,2026-03-23 03:00:00,1.1574,1.1576,1.1574,1.1576,43,1
M6E,2026-03-23 03:01:00,1.1576,1.1576,1.1574,1.1575,14,1
M6E,2026-03-23 03:02:00,1.1573,1.1574,1.1573,1.1573,30,1
M6E,2026-03-23 03:03:00,1.1572,1.1575,1.1572,1.1575,10,1
M6E,2026-03-23 03:04:00,1.1575,1.1575,1.1573,1.1574,16,1
M6E,2026-03-23 03:05:00,1.1574,1.1576,1.1573,1.1576,31,0
M6E,2026-03-23 03:06:00,1.1577,1.1579,1.1577,1.1579,17,0
M6E,2026-03-23 03:07:00,1.1579,1.158,1.1579,1.158,24,0
M6E,2026-03-23 03:08:00,1.1579,1.158,1.1579,1.158,5,0
M6E,2026-03-23 03:09:00,1.1579,1.1579,1.1578,1.1578,12,0
M6E,2026-03-23 03:10:00,1.1579,1.1579,1.1578,1.1578,3,0
M6E,2026-03-23 03:11:00,1.1578,1.1581,1.1578,1.1581,5,0
M6E,2026-03-23 03:12:00,1.1581,1.1582,1.1581,1.1582,12,0
M6E,2026-03-23 03:13:00,1.1578,1.1579,1.1578,1.1579,6,0
M6E,2026-03-23 03:14:00,1.1581,1.1583,1.158,1.158,17,0
M6E,2026-03-24 02:55:00,1.1651,1.1651,1.1649,1.1651,15,0
M6E,2026-03-24 02:56:00,1.1651,1.1651,1.1649,1.165,5,0
M6E,2026-03-24 02:57:00,1.1649,1.1651,1.1649,1.1651,15,0
M6E,2026-03-24 02:58:00,1.1652,1.1652,1.1652,1.1652,4,0
M6E,2026-03-24 02:59:00,1.1653,1.1653,1.1653,1.1653,1,0
M6E,2026-03-24 03:00:00,1.1653,1.1653,1.1651,1.1653,17,1
M6E,2026-03-24 03:01:00,1.165,1.165,1.1648,1.1648,16,1
M6E,2026-03-24 03:02:00,1.1648,1.1648,1.1646,1.1648,9,1
M6E,2026-03-24 03:03:00,1.1648,1.1648,1.1646,1.1647,17,1
M6E,2026-03-24 03:04:00,1.1646,1.1651,1.1646,1.1651,37,1
M6E,2026-03-24 03:05:00,1.1653,1.1655,1.1648,1.1648,55,0
M6E,2026-03-24 03:06:00,1.1652,1.1654,1.1652,1.1654,31,0
M6E,2026-03-24 03:07:00,1.1654,1.1654,1.1651,1.1651,28,0
M6E,2026-03-24 03:08:00,1.1651,1.1651,1.1648,1.1648,17,0
M6E,2026-03-24 03:09:00,1.1648,1.1653,1.1648,1.1653,14,0
M6E,2026-03-24 03:10:00,1.1651,1.1651,1.1649,1.1649,21,0
M6E,2026-03-24 03:11:00,1.1648,1.1648,1.1645,1.1646,26,0
M6E,2026-03-24 03:12:00,1.1645,1.1649,1.1645,1.1648,17,0
M6E,2026-03-24 03:13:00,1.1648,1.1649,1.1647,1.1647,39,0
M6E,2026-03-24 03:14:00,1.1648,1.1649,1.1647,1.1647,0,0
M6E,2026-03-25 02:55:00,1.1644,1.1645,1.1643,1.1645,32,0
M6E,2026-03-25 02:56:00,1.1647,1.1647,1.1646,1.1647,13,0
M6E,2026-03-25 02:57:00,1.1647,1.1647,1.1642,1.1642,25,0
M6E,2026-03-25 02:58:00,1.1642,1.1642,1.1641,1.1641,11,0
M6E,2026-03-25 02:59:00,1.1641,1.1642,1.1641,1.1642,21,0
M6E,2026-03-25 03:00:00,1.1643,1.1643,1.1638,1.1638,55,1
M6E,2026-03-25 03:01:00,1.1639,1.1639,1.1636,1.1637,19,1
M6E,2026-03-25 03:02:00,1.1636,1.164,1.1636,1.1639,31,1
M6E,2026-03-25 03:03:00,1.1639,1.1641,1.1639,1.1641,6,1
M6E,2026-03-25 03:04:00,1.1641,1.1642,1.164,1.164,19,1
M6E,2026-03-25 03:05:00,1.1639,1.1639,1.1637,1.1638,18,0
M6E,2026-03-25 03:06:00,1.164,1.1642,1.1636,1.164,80,0
M6E,2026-03-25 03:07:00,1.164,1.1648,1.164,1.1648,55,0
M6E,2026-03-25 03:08:00,1.1647,1.1647,1.1644,1.1644,40,0
M6E,2026-03-25 03:09:00,1.1645,1.1647,1.1645,1.1647,12,0
M6E,2026-03-25 03:10:00,1.1646,1.165,1.1646,1.1649,30,0
M6E,2026-03-25 03:11:00,1.165,1.1652,1.165,1.165,61,0
M6E,2026-03-25 03:12:00,1.1651,1.1652,1.1651,1.1652,16,0
M6E,2026-03-25 03:13:00,1.1653,1.1653,1.165,1.165,34,0
M6E,2026-03-25 03:14:00,1.1649,1.1651,1.1649,1.1651,23,0
M6E,2026-03-26 02:55:00,1.1597,1.1599,1.1597,1.1598,43,0
M6E,2026-03-26 02:56:00,1.1598,1.1598,1.1597,1.1597,3,0
M6E,2026-03-26 02:57:00,1.1597,1.1597,1.1597,1.1597,1,0
M6E,2026-03-26 02:58:00,1.1596,1.1596,1.1596,1.1596,7,0
M6E,2026-03-26 02:59:00,1.1597,1.1597,1.1597,1.1597,25,0
M6E,2026-03-26 03:00:00,1.1595,1.1596,1.1595,1.1595,17,1
M6E,2026-03-26 03:01:00,1.1595,1.1596,1.1594,1.1594,9,1
M6E,2026-03-26 03:02:00,1.1593,1.1593,1.1591,1.1591,86,1
M6E,2026-03-26 03:03:00,1.1591,1.1593,1.159,1.1593,61,1
M6E,2026-03-26 03:04:00,1.1595,1.1595,1.1593,1.1593,41,1
M6E,2026-03-26 03:05:00,1.1593,1.1593,1.1591,1.1591,65,0
M6E,2026-03-26 03:06:00,1.1593,1.1594,1.1592,1.1593,24,0
M6E,2026-03-26 03:07:00,1.1592,1.1593,1.1592,1.1592,14,0
M6E,2026-03-26 03:08:00,1.1594,1.1594,1.1591,1.1593,18,0
M6E,2026-03-26 03:09:00,1.1593,1.1593,1.1593,1.1593,9,0
M6E,2026-03-26 03:10:00,1.1593,1.1595,1.1593,1.1595,16,0
M6E,2026-03-26 03:11:00,1.1594,1.1595,1.1594,1.1595,2,0
M6E,2026-03-26 03:12:00,1.1595,1.1596,1.1594,1.1595,32,0
M6E,2026-03-26 03:13:00,1.1596,1.1596,1.1595,1.1595,31,0
M6E,2026-03-26 03:14:00,1.1595,1.1595,1.1595,1.1595,16,0
M6E,2026-03-27 02:55:00,1.1566,1.1566,1.1565,1.1565,7,0
M6E,2026-03-27 02:56:00,1.1565,1.1565,1.1563,1.1563,12,0
M6E,2026-03-27 02:57:00,1.1563,1.1563,1.1561,1.1563,22,0
M6E,2026-03-27 02:58:00,1.1562,1.1562,1.1559,1.156,62,0
M6E,2026-03-27 02:59:00,1.156,1.1561,1.156,1.1561,5,0
M6E,2026-03-27 03:00:00,1.1561,1.1562,1.1559,1.1561,62,1
M6E,2026-03-27 03:01:00,1.1562,1.1564,1.1561,1.1564,18,1
M6E,2026-03-27 03:02:00,1.1563,1.1564,1.1561,1.1561,7,1
M6E,2026-03-27 03:03:00,1.156,1.1562,1.156,1.1561,14,1
M6E,2026-03-27 03:04:00,1.156,1.1561,1.156,1.1561,11,1
M6E,2026-03-27 03:05:00,1.1559,1.156,1.1558,1.1559,34,0
M6E,2026-03-27 03:06:00,1.156,1.1561,1.156,1.1561,3,0
M6E,2026-03-27 03:07:00,1.1559,1.1559,1.1559,1.1559,2,0
M6E,2026-03-27 03:08:00,1.156,1.1561,1.156,1.1561,10,0
M6E,2026-03-27 03:09:00,1.156,1.156,1.156,1.156,2,0
M6E,2026-03-27 03:10:00,1.156,1.156,1.1559,1.1559,3,0
M6E,2026-03-27 03:11:00,1.1559,1.1561,1.1558,1.1561,15,0
M6E,2026-03-27 03:12:00,1.1561,1.1562,1.1561,1.1562,15,0
M6E,2026-03-27 03:13:00,1.1562,1.1563,1.1562,1.1562,5,0
M6E,2026-03-27 03:14:00,1.1563,1.1563,1.1563,1.1563,3,0
M6E,2026-03-30 02:55:00,1.1539,1.1539,1.1539,1.1539,16,0
M6E,2026-03-30 02:56:00,1.1539,1.1539,1.1539,1.1539,4,0
M6E,2026-03-30 02:57:00,1.1538,1.1538,1.1538,1.1538,5,0
M6E,2026-03-30 02:58:00,1.1538,1.1538,1.1538,1.1538,3,0
M6E,2026-03-30 02:59:00,1.1539,1.154,1.1539,1.154,6,0
M6E,2026-03-30 03:00:00,1.1539,1.1539,1.1538,1.1538,8,1
M6E,2026-03-30 03:01:00,1.1538,1.1538,1.1538,1.1538,4,1
M6E,2026-03-30 03:02:00,1.1538,1.1538,1.1536,1.1536,18,1
M6E,2026-03-30 03:03:00,1.1535,1.1537,1.1534,1.1536,39,1
M6E,2026-03-30 03:04:00,1.1535,1.1537,1.1535,1.1537,32,1
M6E,2026-03-30 03:05:00,1.1537,1.1538,1.1537,1.1537,13,0
M6E,2026-03-30 03:06:00,1.1537,1.1537,1.1537,1.1537,2,0
M6E,2026-03-30 03:07:00,1.1537,1.1538,1.1535,1.1535,37,0
M6E,2026-03-30 03:08:00,1.1535,1.1535,1.1535,1.1535,15,0
M6E,2026-03-30 03:09:00,1.1535,1.1535,1.1534,1.1535,11,0
M6E,2026-03-30 03:10:00,1.1535,1.1535,1.1535,1.1535,7,0
M6E,2026-03-30 03:11:00,1.1536,1.1536,1.1536,1.1536,12,0
M6E,2026-03-30 03:12:00,1.1537,1.1537,1.1536,1.1536,48,0
M6E,2026-03-30 03:13:00,1.1536,1.1536,1.1535,1.1536,74,0
M6E,2026-03-30 03:14:00,1.1537,1.1537,1.1536,1.1536,3,0
MCL,2026-02-25 05:55:00,65.395521,65.415353,65.355857,65.355857,52,0
MCL,2026-02-25 05:56:00,65.345941,65.355857,65.326109,65.326109,33,0
MCL,2026-02-25 05:57:00,65.326109,65.326109,65.296362,65.316194,30,0
MCL,2026-02-25 05:58:00,65.316194,65.316194,65.296362,65.296362,10,0
MCL,2026-02-25 05:59:00,65.296362,65.355857,65.296362,65.355857,14,0
MCL,2026-02-25 06:00:00,65.355857,65.415353,65.355857,65.405437,55,1
MCL,2026-02-25 06:01:00,65.395521,65.415353,65.385605,65.385605,46,1
MCL,2026-02-25 06:02:00,65.375689,65.375689,65.355857,65.375689,10,1
MCL,2026-02-25 06:03:00,65.375689,65.395521,65.375689,65.375689,8,1
MCL,2026-02-25 06:04:00,65.365773,65.415353,65.365773,65.415353,35,1
MCL,2026-02-25 06:05:00,65.405437,65.435185,65.375689,65.375689,52,0
MCL,2026-02-25 06:06:00,65.405437,65.405437,65.375689,65.375689,14,0
MCL,2026-02-25 06:07:00,65.365773,65.375689,65.355857,65.375689,11,0
MCL,2026-02-25 06:08:00,65.375689,65.395521,65.355857,65.355857,29,0
